# PARTHENOPE -> PSYCHE -> THEMIS LT-chain trajectory
# Frame: heliocentric ECLIPJ2000, units km / km/s / kg
# Time system: SPICE ET (TDB seconds past J2000)
et_seconds_past_J2000,utc_iso,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,mass_kg
965174896.592035,2030-08-02T12:07:07.408793,-108346120.196921,335823304.704764,-8226034.458480,-14.717068198,-4.274450612,1.112791067,1429.7193
965568815.500046,2030-08-07T01:32:26.316915,-114117641.597312,334061051.445657,-7785793.947878,-14.584908493,-4.672412991,1.122303359,1429.7193
965962734.408056,2030-08-11T14:57:45.225032,-119835782.773227,332142534.853216,-7341911.457910,-14.446047580,-5.067833177,1.131282322,1429.7193
966356653.316066,2030-08-16T04:23:04.133143,-125497904.410311,330068751.332541,-6894596.827163,-14.300486338,-5.460736191,1.139729127,1429.7193
966750572.224077,2030-08-20T17:48:23.041247,-131101366.074715,327840687.949451,-6444059.546860,-14.148218216,-5.851144405,1.147644366,1429.7193
967144491.132087,2030-08-25T07:13:41.949345,-136643523.298235,325459323.503613,-5990508.991388,-13.989229289,-6.239077391,1.155028041,1429.7193
967538410.040097,2030-08-29T20:39:00.857435,-142121724.682909,322925629.659660,-5534154.650193,-13.823498304,-6.624551777,1.161879563,1429.7193
967932328.948107,2030-09-03T10:04:19.765517,-147533309.018217,320240572.139301,-5075206.361621,-13.650996696,-7.007581083,1.168197749,1429.7193
968326247.856118,2030-09-07T23:29:38.673591,-152875602.404102,317405111.977891,-4613874.549268,-13.471688603,-7.388175552,1.173980811,1429.7193
968720166.764128,2030-09-12T12:54:57.581656,-158145915.373226,314420206.849428,-4150370.461441,-13.285530846,-7.766341977,1.179226347,1429.7193
969114085.672138,2030-09-17T02:20:16.489711,-163453703.195669,311188539.585340,-3668047.949243,-13.377144942,-8.391557083,1.226721832,1411.9128
969508004.580148,2030-09-21T15:45:35.397757,-168683997.188376,307809341.345178,-3183986.601032,-13.176839642,-8.764856017,1.230853892,1411.9128
969901923.488159,2030-09-26T05:10:54.305794,-173833968.838216,304283578.091371,-2698409.344898,-12.969322560,-9.135690888,1.234417505,1411.9128
970295842.396169,2030-09-30T18:36:13.213820,-178900764.060245,300612225.705736,-2211541.177868,-12.754525411,-9.504034352,1.237407109,1411.9128
970689761.304179,2030-10-05T08:01:32.121836,-183881500.537334,296796271.728243,-1723609.413015,-12.532373129,-9.869854515,1.239816504,1411.9128
971083680.212189,2030-10-09T21:26:51.029842,-188773265.033787,292836717.207039,-1234843.933245,-12.302783789,-10.233114638,1.241638838,1411.9128
971477599.120200,2030-10-14T10:52:09.937838,-193573110.678981,288734578.667391,-745477.452339,-12.065668530,-10.593772825,1.242866588,1411.9128
971871518.028210,2030-10-19T00:17:28.845824,-198278054.217149,284490890.207944,-255745.783892,-11.820931463,-10.951781692,1.243491535,1411.9128
972265436.936220,2030-10-23T13:42:47.753799,-202885073.219613,280106705.733440,234111.881221,-11.568469571,-11.307088001,1.243504746,1411.9128
972659355.844231,2030-10-28T03:08:06.661765,-207391103.255910,275583101.333906,723852.688160,-11.308172602,-11.659632284,1.242896549,1411.9128
973053274.752241,2030-11-01T16:33:25.569721,-211793035.020456,270921177.821228,1213229.821525,-11.039922948,-12.009348422,1.241656502,1411.9128
973447193.660251,2030-11-06T05:58:44.477668,-216087711.411604,266122063.434986,1701992.198104,-10.763595526,-12.356163200,1.239773374,1411.9128
973841112.568261,2030-11-10T19:24:03.385606,-220271924.560206,261186916.730494,2189884.148205,-10.479057640,-12.699995831,1.237235104,1411.9128
974235031.476272,2030-11-15T08:49:22.293535,-224342412.805090,256116929.663114,2676645.084765,-10.186168851,-13.040757435,1.234028781,1411.9128
974628950.384282,2030-11-19T22:14:41.201457,-228295857.613190,250913330.884187,3162009.159417,-9.884780825,-13.378350484,1.230140598,1411.9128
975022869.292292,2030-11-24T11:40:00.109371,-232128880.442501,245577389.265201,3645704.904629,-9.574737194,-13.712668195,1.225555826,1411.9128
975416788.200302,2030-11-29T01:05:19.017278,-235838039.546496,240110417.668335,4127454.861023,-9.255873400,-14.043593889,1.220258766,1411.9128
975810707.108313,2030-12-03T14:30:37.925178,-239419826.719189,234513776.983030,4606975.188935,-8.928016548,-14.371000282,1.214232714,1411.9128
976204626.016323,2030-12-08T03:55:56.833074,-242870663.980734,228788880.450004,5083975.263242,-8.590985254,-14.694748729,1.207459917,1411.9128
976598544.924333,2030-12-12T17:21:15.740964,-246186900.204190,222937198.295918,5558157.250447,-8.244589496,-15.014688404,1.199921523,1411.9128
976992463.832344,2030-12-17T06:46:34.648850,-249457121.620500,216836911.051023,6045862.785427,-8.122920936,-15.643747033,1.233849498,1393.7581
977386382.740354,2030-12-21T20:11:53.556733,-252585140.232497,210613028.605102,6530121.311756,-7.756942772,-15.955332832,1.224681135,1393.7581
977780301.648364,2030-12-26T09:37:12.464614,-255567003.848074,204267290.722905,7010600.679150,-7.380830627,-16.262392456,1.214658114,1393.7581
978174220.556374,2030-12-30T23:02:31.372493,-258398679.808026,197801525.671216,7486959.550374,-6.994376739,-16.564692992,1.203756516,1393.7581
978568139.464385,2031-01-04T12:27:50.280371,-261076052.250310,191217656.863362,7958846.922848,-6.597366452,-16.861984079,1.191951180,1393.7581
978962058.372395,2031-01-09T01:53:09.188250,-263594919.418048,184517709.973573,8425901.631603,-6.189578345,-17.153996666,1.179215661,1393.7581
979355977.280405,2031-01-13T15:18:28.096129,-265950991.029093,177703820.555618,8887751.833130,-5.770784413,-17.440441696,1.165522179,1393.7581
979749896.188416,2031-01-18T04:43:47.004010,-268139885.727998,170778242.202528,9344014.469787,-5.340750310,-17.721008673,1.150841570,1393.7581
980143815.096426,2031-01-22T18:09:05.911894,-270157128.644843,163743355.286684,9794294.714533,-4.899235650,-17.995364148,1.135143234,1393.7581
980537734.004436,2031-01-27T07:34:24.819781,-271998149.089344,156601676.322092,10238185.395897,-4.445994392,-18.263150072,1.118395087,1393.7581
980931652.912446,2031-01-31T20:59:43.727672,-273658278.413317,149355867.993242,10675266.403259,-3.980775312,-18.523982056,1.100563511,1393.7581
981325571.820457,2031-02-05T10:25:02.635568,-275132748.079767,142008749.897652,11105104.072752,-3.503322586,-18.777447490,1.081613304,1393.7581
981719490.728467,2031-02-09T23:50:21.543470,-276416687.982867,134563310.051766,11527250.554335,-3.013376483,-19.023103544,1.061507634,1393.7581
982113409.636477,2031-02-14T13:15:40.451379,-277505125.069843,127022717.212530,11941243.160922,-2.510674204,-19.260475027,1.040207996,1393.7581
982507328.544487,2031-02-19T02:40:59.359294,-278392982.323474,119390334.069406,12346603.700804,-1.994950882,-19.489052106,1.017674168,1393.7581
982901247.452498,2031-02-23T16:06:18.267217,-279075078.172641,111669731.363911,12742837.795083,-1.465940757,-19.708287878,0.993864181,1393.7581
983295166.360508,2031-02-28T05:31:37.175148,-279546126.408215,103864702.995771,13129434.182344,-0.923378574,-19.917595786,0.968734285,1393.7581
983689085.268518,2031-03-04T18:56:56.083088,-279800736.692718,95979282.176389,13505864.013472,-0.367001202,-20.116346888,0.942238931,1393.7581
984083004.176529,2031-03-09T08:22:14.991037,-279833415.764785,88017758.691371,13871580.140223,0.203450451,-20.303866956,0.914330759,1393.7581
984476923.084539,2031-03-13T21:47:33.898995,-279638569.453559,79984697.334176,14226016.402103,0.788229230,-20.479433428,0.884960602,1393.7581
984870841.992549,2031-03-18T11:12:52.806962,-279257656.647006,71753851.793885,14581578.026142,1.267889342,-20.974995150,0.887048674,1377.5648
985264760.900559,2031-03-23T00:38:11.714940,-278637735.473086,63461624.628353,14924658.306716,1.882046711,-21.123807160,0.854565003,1377.5648
985658679.808570,2031-03-27T14:03:30.622928,-277772944.709576,55113658.678840,15254621.176953,2.511163420,-21.257835098,0.820440288,1377.5648
986052598.716580,2031-04-01T03:28:49.530926,-276657363.389935,46715966.287590,15570809.684066,3.155378002,-21.376111265,0.784620978,1377.5648
986446517.624590,2031-04-05T16:54:08.438934,-275285021.797433,38274953.065799,15872545.596593,3.814798566,-21.477606182,0.747052621,1377.5648
986840436.532600,2031-04-10T06:19:27.346952,-273649914.522636,29797442.789651,16159129.091786,4.489497240,-21.561225763,0.707680089,1377.5648
987234355.440611,2031-04-14T19:44:46.254980,-271746015.844200,21290703.386583,16429838.541531,5.179503921,-21.625808618,0.666447851,1377.5648
987628274.348621,2031-04-19T09:10:05.163018,-269567297.717837,12762473.948526,16683930.417994,5.884799271,-21.670123552,0.623300308,1377.5648
988022193.256631,2031-04-23T22:35:24.071066,-267107750.683906,4220992.677861,16920639.343213,6.605306895,-21.692867343,0.578182195,1377.5648
988416112.164641,2031-04-28T12:00:42.979124,-264361408.029764,-4324974.365635,17139178.310282,7.340884626,-21.692662914,0.531039049,1377.5648
988810031.072652,2031-05-03T01:26:01.887191,-261322373.568154,-12866103.893480,17338739.107404,8.091314867,-21.668058019,0.481817772,1377.5648
989203949.980662,2031-05-07T14:51:20.795266,-257984853.416468,-21392485.622679,17518492.980113,8.856293931,-21.617524577,0.430467280,1377.5648
989597868.888672,2031-05-12T04:16:39.703350,-254343192.182436,-29893592.407984,17677591.571122,9.635420323,-21.539458851,0.376939266,1377.5648
989991787.796683,2031-05-16T17:41:58.611441,-250391913.978086,-38358250.637850,17815168.181744,10.428181935,-21.432182646,0.321189071,1377.5648
990385706.704693,2031-05-21T07:07:17.519541,-246125768.693609,-46774611.344102,17930339.403289,11.233942147,-21.293945773,0.263176693,1377.5648
990779625.612703,2031-05-25T20:32:36.427646,-241539783.963597,-55130122.571745,18022207.171391,12.051924832,-21.122930032,0.202867927,1377.5648
991173544.520713,2031-05-30T09:57:55.335758,-236629323.246937,-63411503.664302,18089861.300504,12.881198319,-20.917255002,0.140235664,1377.5648
991567463.428724,2031-06-03T23:23:14.243876,-231390150.414891,-71604722.241508,18132382.559721,13.720658406,-20.674985980,0.075261346,1377.5648
991961382.336734,2031-06-08T12:48:33.151999,-225818501.195339,-79694974.779597,18148846.354219,14.569010568,-20.394144393,0.007936582,1377.5648
992355301.244744,2031-06-13T02:13:52.060126,-219911161.750117,-87666671.848319,18138327.078753,15.424751576,-20.072721093,-0.061735056,1377.5648
992749220.152755,2031-06-17T15:39:10.968257,-213660725.048596,-95603717.248033,18105709.111187,16.298273031,-19.963206727,-0.118993936,1366.0422
993143139.060765,2031-06-22T05:04:29.876390,-207070343.895704,-103388556.359995,18044279.638520,17.162672580,-19.554247569,-0.193270571,1366.0422
993537057.968775,2031-06-26T18:29:48.784526,-200139207.960396,-111003157.039304,17953151.776861,18.027935599,-19.098561360,-0.269766253,1366.0422
993930976.876785,2031-07-01T07:55:07.692663,-192867484.071417,-118428748.681190,17831467.004900,18.891440421,-18.594316598,-0.348397954,1366.0422
994324895.784796,2031-07-05T21:20:26.600801,-185256428.848677,-125645860.849670,17678404.163363,19.750274006,-18.039797870,-0.429058613,1366.0422
994718814.692806,2031-07-10T10:45:45.508939,-177308505.154433,-132634376.699264,17493189.384034,20.601224133,-17.433445651,-0.511614801,1366.0422
995112733.600816,2031-07-15T00:11:04.417076,-169027500.730907,-139373602.937369,17275106.924688,21.440776290,-16.773900439,-0.595904470,1366.0422
995506652.508826,2031-07-19T13:36:23.325212,-160418646.953398,-145842357.975687,17023510.853693,22.265116399,-16.060050891,-0.681734904,1366.0422
995900571.416837,2031-07-24T03:01:42.233345,-151488735.162052,-152019079.724444,16737837.489189,23.070140583,-15.291085288,-0.768880960,1366.0422
996294490.324847,2031-07-28T16:27:01.141476,-142246227.559545,-157881954.175104,16417618.453012,23.851473189,-14.466545429,-0.857083725,1366.0422
996688409.232857,2031-08-02T05:52:20.049602,-132701359.200441,-163409065.480912,16062494.149802,24.604494170,-13.586381647,-0.946049721,1366.0422
997082328.140868,2031-08-06T19:17:38.957725,-122866227.182873,-168578567.669113,15672227.428480,25.324376820,-12.651007313,-1.035450800,1366.0422
997476247.048878,2031-08-11T08:42:57.865842,-112754862.822578,-173368877.401221,15246717.128915,26.006136531,-11.661350839,-1.124924853,1366.0422
997870165.956888,2031-08-15T22:08:16.773954,-102383282.386438,-177758886.345340,14786011.164130,26.644690906,-10.618902836,-1.214077480,1366.0422
998264084.864898,2031-08-20T11:33:35.682059,-91769511.933031,-181728190.757706,14290318.741733,27.234931031,-9.525755886,-1.302484704,1366.0422
998658003.772909,2031-08-25T00:58:54.590157,-80933581.995300,-185257334.824757,13760021.291822,27.771803136,-8.384634180,-1.389696834,1366.0422
999051922.680919,2031-08-29T14:24:13.498248,-69897488.282519,-188328063.243756,13195681.647250,28.250399155,-7.198910343,-1.475243481,1366.0422
999445841.588929,2031-09-03T03:49:32.406331,-58685115.300083,-190923577.486230,12598051.020412,28.666054013,-5.972606915,-1.558639713,1366.0422
999839760.496940,2031-09-07T17:14:51.314406,-47322120.792407,-193028789.273310,11968073.342803,29.014446707,-4.710380414,-1.639393271,1366.0422
1000233679.404950,2031-09-12T06:40:10.222472,-35835780.188752,-194630564.081150,11306886.582283,29.291701656,-3.417486469,-1.717012671,1366.0422
1000627598.312960,2031-09-16T20:05:29.130528,-24236524.389052,-195760527.496661,10613141.399667,29.540781797,-2.207987768,-1.797797080,1360.7609
1001021517.220970,2031-09-21T09:30:48.038576,-12572594.970807,-196367729.598804,9891057.834375,29.666097521,-0.872434086,-1.867629146,1360.7609
1001415436.128981,2031-09-25T22:56:06.946613,-874859.536575,-196446375.972258,9142353.137906,29.712169643,0.474444013,-1.932888423,1360.7609
1001809355.036991,2031-09-30T12:21:25.854641,10825221.502404,-195993372.760359,8368907.595275,29.677889507,1.825673115,-1.993181071,1360.7609
1002203273.945001,2031-10-05T01:46:44.762658,22495912.040720,-195008403.535344,7572747.685154,29.562970433,3.174145978,-2.048159928,1360.7609
1002597192.853011,2031-10-09T15:12:03.670665,34105527.766279,-193493957.035663,6756026.300359,29.367962585,4.512748993,-2.097531356,1360.7609
1002991111.761022,2031-10-14T04:37:22.578662,45622764.858030,-191455304.288700,5921000.549463,29.094244185,5.834490830,-2.141060630,1360.7609
1003385030.669032,2031-10-18T18:02:41.486649,57017020.595798,-188900425.681445,5070007.763559,28.743989397,7.132627058,-2.178575639,1360.7609
1003778949.577042,2031-10-23T07:28:00.394626,68258696.960493,-185839890.559552,4205440.401343,28.320114450,8.400775758,-2.209968762,1360.7609
1004172868.485052,2031-10-27T20:53:19.302593,79319479.160750,-182286693.783343,3329720.575955,27.826204750,9.633019787,-2.235196913,1360.7609
1004566787.393063,2031-11-01T10:18:38.210550,90172582.288585,-178256055.221908,2445274.917429,27.266426625,10.823992192,-2.254279818,1360.7609
1004960706.301073,2031-11-05T23:43:57.118498,100792960.875986,-173765189.328770,1554510.437369,26.645427962,11.968942391,-2.267296681,1360.7609
1005354625.209083,2031-11-10T13:09:16.026437,111157477.870626,-168833052.658801,659791.983334,25.968232300,13.063781882,-2.274381489,1360.7609
1005748544.117094,2031-11-15T02:34:34.934367,121245031.340624,-163480077.443040,-236578.232970,25.240130847,14.105109399,-2.275717231,1360.7609
1006142463.025104,2031-11-19T15:59:53.842289,131036638.933084,-157727899.161943,-1132378.668008,24.466576625,15.090216462,-2.271529348,1360.7609
1006536381.933114,2031-11-24T05:25:12.750204,140515481.646294,-151599085.507034,-2025483.797765,23.653084298,16.017075139,-2.262078718,1360.7609
1006930300.841124,2031-11-28T18:50:31.658112,149666909.756135,-145116873.277231,-2913876.668040,22.805138606,16.884310444,-2.247654497,1360.7609
1007324219.749135,2031-12-03T08:15:50.566013,158478414.719246,-138304918.711363,-3795658.635077,21.928113474,17.691160213,-2.228567060,1360.7609
1007718138.657145,2031-12-07T21:41:09.473909,166939571.544244,-131187065.605763,-4669056.384241,21.027203117,18.437425431,-2.205141268,1360.7609
1008112057.565155,2031-12-12T11:06:28.381800,175041956.489238,-123787134.390296,-5532426.392419,20.107365701,19.123413972,-2.177710246,1360.7609
1008505976.473166,2031-12-17T00:31:47.289687,182755802.067181,-116084875.277962,-6390448.179830,19.114127676,19.861267151,-2.162309430,1355.0913
1008899895.381176,2031-12-21T13:57:06.197570,190099436.840104,-108147332.750878,-7235530.764674,18.169510721,20.429512461,-2.127795917,1355.0913
1009293814.289186,2031-12-26T03:22:25.105451,197069611.188571,-99997205.687240,-8066404.524656,17.218648805,20.940855084,-2.090222515,1355.0913
1009687733.197196,2031-12-30T16:47:44.013330,203664610.430650,-91656589.040456,-8881927.216600,16.265269270,21.396961530,-2.049907879,1355.0913
1010081652.105207,2032-01-04T06:13:02.921208,209884120.840957,-83146875.965096,-9681079.887668,15.312757508,21.799719617,-2.007158897,1355.0913
1010475571.013217,2032-01-08T19:38:21.829087,215729095.180443,-74488680.799083,-10462961.781357,14.364159223,22.151187629,-1.962268466,1355.0913
1010869489.921227,2032-01-13T09:03:40.736966,221201620.320605,-65701781.162514,-11226784.486427,13.422188584,22.453548176,-1.915513863,1355.0913
1011263408.829237,2032-01-17T22:28:59.644847,226304789.029520,-56805077.248289,-11971865.552213,12.489240997,22.709067086,-1.867155652,1355.0913
1011657327.737248,2032-01-22T11:54:18.552730,231042577.505696,-47816566.298354,-12697621.766450,11.567409334,22.920057409,-1.817437049,1355.0913
1012051246.645258,2032-01-27T01:19:37.460616,235419729.812130,-38753330.261453,-13403562.263652,10.658502575,23.088848456,-1.766583689,1355.0913
1012445165.553268,2032-01-31T14:44:56.368507,239441649.984092,-29631534.694132,-14089281.604501,9.764065991,23.217759633,-1.714803699,1355.0913
1012839084.461279,2032-02-05T04:10:15.276403,243114302.262392,-20466437.078616,-14754452.940689,8.885402105,23.309078733,-1.662288048,1355.0913
1013233003.369289,2032-02-09T17:35:34.184304,246444119.638177,-11272402.873579,-15398821.355866,8.023591840,23.365044312,-1.609211085,1355.0913
1013626922.277299,2032-02-14T07:00:53.092212,249437920.682178,-2062927.774047,-16022197.452065,7.179515362,23.387831722,-1.555731235,1355.0913
1014020841.185309,2032-02-18T20:26:12.000126,252102834.465678,7149335.175619,-16624451.232452,6.353872266,23.379542362,-1.501991805,1355.0913
1014414760.093320,2032-02-23T09:51:30.908049,254446233.256699,16352544.804148,-17205506.315435,5.547200834,23.342195755,-1.448121853,1355.0913
1014808679.001330,2032-02-27T23:16:49.815979,256475672.586743,25535638.398144,-17765334.501929,4.759896172,23.277724015,-1.394237106,1355.0913
1015202597.909340,2032-03-03T12:42:08.723917,258198838.225182,34688296.524361,-18303950.706696,3.992227128,23.187968370,-1.340440889,1355.0913
1015596516.817351,2032-03-08T02:07:27.631865,259623499.564410,43800906.825094,-18821408.256023,3.244351919,23.074677376,-1.286825054,1355.0913
1015990435.725361,2032-03-12T15:32:46.539822,260757468.904240,52864527.396314,-19317794.547114,2.516332457,22.939506534,-1.233470882,1355.0913
1016384354.633371,2032-03-17T04:58:05.447788,261530329.265674,61953227.512854,-19794383.261463,1.609455000,22.993033109,-1.183372694,1342.2954
1016778273.541381,2032-03-21T18:23:24.355765,262028024.722803,70976792.038022,-20250147.865476,0.920689417,22.818216394,-1.130695002,1342.2954
1017172192.449392,2032-03-26T07:48:43.263752,262258237.680668,79927947.725980,-20685242.919905,0.251376230,22.625625135,-1.078438801,1342.2954
1017566111.357402,2032-03-30T21:14:02.171748,262228603.461425,88799953.769764,-21099844.942056,-0.398632297,22.416570813,-1.026656123,1342.2954
1017960030.265412,2032-04-04T10:39:21.079755,261946689.224497,97586570.458586,-21494149.573307,-1.029533126,22.192286524,-0.975392141,1342.2954
1018353949.173422,2032-04-09T00:04:39.987772,261419976.143464,106282028.818155,-21868369.003042,-1.641564631,21.953929663,-0.924685801,1342.2954
1018747868.081433,2032-04-13T13:29:58.895800,260655844.493776,114881001.367838,-22222729.632970,-2.234999622,21.702584895,-0.874570410,1342.2954
1019141786.989443,2032-04-18T02:55:17.803837,259661561.330386,123378574.088806,-22557469.965505,-2.810139160,21.439267318,-0.825074186,1342.2954
1019535705.897453,2032-04-22T16:20:36.711884,258444270.459787,131770219.664376,-22872838.700015,-3.367307085,21.164925747,-0.776220765,1342.2954
1019929624.805463,2032-04-27T05:45:55.619940,257010984.436202,140051772.026562,-23169093.021088,-3.906845198,20.880446052,-0.728029667,1342.2954
1020323543.713474,2032-05-01T19:11:14.528006,255368578.336073,148219402.220789,-23446497.063489,-4.429109040,20.586654506,-0.680516727,1342.2954
1020717462.621484,2032-05-06T08:36:33.436080,253523785.088444,156269595.582974,-23705320.539200,-4.934464207,20.284321095,-0.633694489,1342.2954
1021111381.529494,2032-05-10T22:01:52.344163,251483192.160901,164199130.209198,-23945837.512653,-5.423283142,19.974162767,-0.587572565,1342.2954
1021505300.437505,2032-05-15T11:27:11.252254,249253239.421350,172005056.687308,-24168325.311134,-5.895942364,19.656846583,-0.542157961,1342.2954
1021899219.345515,2032-05-20T00:52:30.160352,246840218.015072,179684679.051625,-24373063.558155,-6.352820078,19.332992774,-0.497455377,1342.2954
1022293138.253525,2032-05-24T14:17:49.068457,244250270.114050,187235536.915881,-24560333.318463,-6.794294130,19.003177670,-0.453467473,1342.2954
1022687057.161535,2032-05-29T03:43:07.976568,241489389.411650,194655388.735391,-24730416.344187,-7.220740260,18.667936496,-0.410195116,1342.2954
1023080976.069546,2032-06-02T17:08:26.884686,238563422.250364,201942196.146702,-24883594.412440,-7.632530630,18.327766048,-0.367637603,1342.2954
1023474894.977556,2032-06-07T06:33:45.792808,235478069.283508,209094109.331553,-25020148.745488,-8.030032581,17.983127221,-0.325792851,1342.2954
1023868813.885566,2032-06-11T19:59:04.700934,232238887.583744,216109453.351417,-25140359.505336,-8.413607601,17.634447406,-0.284657587,1342.2954
1024262732.793576,2032-06-16T09:24:23.609065,228686605.561532,223070229.833252,-25237768.746240,-9.201667493,17.494020172,-0.227121901,1321.7418
1024656651.701587,2032-06-20T22:49:42.517198,224991212.183648,229891432.243190,-25319385.330864,-9.558345496,17.137933521,-0.187375585,1321.7418
1025050570.609597,2032-06-25T12:15:01.425334,221157885.159100,236571718.917341,-25385480.588208,-9.902033586,16.778624304,-0.148316717,1321.7418
1025444489.517607,2032-06-30T01:40:20.333471,217191681.304309,243109889.330200,-25436324.667221,-10.233036393,16.416438267,-0.109941857,1321.7418
1025838408.425618,2032-07-04T15:05:39.241609,213097538.414290,249504874.416491,-25472186.203275,-10.551653482,16.051697368,-0.072246778,1321.7418
1026232327.333628,2032-07-09T04:30:58.149747,208880277.367520,255755727.497498,-25493332.028116,-10.858178812,15.684701271,-0.035226567,1321.7418
1026626246.241638,2032-07-13T17:56:17.057884,204544604.424181,261861615.780480,-25500026.919190,-11.152900297,15.315728761,0.001124278,1321.7418
1027020165.149648,2032-07-18T07:21:35.966020,200095113.682162,267821812.400396,-25492533.384634,-11.436099439,14.945039085,0.036811763,1321.7418
1027414084.057659,2032-07-22T20:46:54.874153,195536289.659505,273635688.973947,-25471111.480456,-11.708051051,14.572873211,0.071842320,1321.7418
1027808002.965669,2032-07-27T10:12:13.782284,190872509.975775,279302708.636926,-25436018.656818,-11.969023033,14.199455022,0.106222737,1321.7418
1028201921.873679,2032-07-31T23:37:32.690411,186108048.108307,284822419.536906,-25387509.630506,-12.219276211,13.824992438,0.139960093,1321.7418
1028595840.781690,2032-08-05T13:02:51.598534,181247076.202333,290194448.754444,-25325836.281012,-12.459064226,13.449678468,0.173061705,1321.7418
1028989759.689700,2032-08-10T02:28:10.506652,176293667.916749,295418496.627158,-25251247.567823,-12.688633463,13.073692201,0.205535074,1321.7418
1029383678.597710,2032-08-14T15:53:29.414764,171251801.289744,300494331.452230,-25163989.466755,-12.908223018,12.697199742,0.237387840,1321.7418
1029777597.505720,2032-08-19T05:18:48.322870,166125361.610661,305421784.544132,-25064304.923372,-13.118064701,12.320355078,0.268627742,1321.7418
1030171516.413731,2032-08-23T18:44:07.230970,160918144.286428,310200745.625535,-24952433.821694,-13.318383058,11.943300903,0.299262580,1321.7418
1030565435.321741,2032-08-28T08:09:26.139061,155633857.692605,314831158.530607,-24828612.966567,-13.509395428,11.566169382,0.329300182,1321.7418
1030959354.229751,2032-09-01T21:34:45.047145,150276126.000592,319313017.201004,-24693076.078253,-13.691312006,11.189082870,0.358748376,1321.7418
1031353273.137761,2032-09-06T11:00:03.955221,144848491.973923,323646361.956058,-24546053.797875,-13.864335934,10.812154589,0.387614963,1321.7418
1031747192.045772,2032-09-11T00:25:22.863288,139354419.727719,327831276.019683,-24387773.702554,-14.028663402,10.435489253,0.415907696,1321.7418
1032141110.953782,2032-09-15T13:50:41.771346,133549667.617894,331906210.151150,-24202110.492306,-14.813046715,10.156405929,0.485138197,1294.3131
1032535029.861792,2032-09-20T03:16:00.679394,127685262.449857,335832908.152658,-24005637.666285,-14.960226414,9.780224160,0.512297387,1294.3131
1032928948.769803,2032-09-24T16:41:19.587433,121764534.979386,339611487.042021,-23798576.717742,-15.099032672,9.404395896,0.538896971,1294.3131
1033322867.677813,2032-09-29T06:06:38.495461,115790751.934578,343242107.374059,-23581147.025983,-15.229625856,9.029028147,0.564942338,1294.3131
1033716786.585823,2032-10-03T19:31:57.403480,109767117.730039,346724970.528931,-23353565.840573,-15.352161977,8.654221250,0.590438908,1294.3131
1034110705.493833,2032-10-08T08:57:16.311488,103696776.181340,350060316.163842,-23116048.273210,-15.466792697,8.280069273,0.615392114,1294.3131
1034504624.401844,2032-10-12T22:22:35.219486,97582812.215176,353248419.819759,-22868807.296571,-15.573665348,7.906660399,0.639807380,1294.3131
1034898543.309854,2032-10-17T11:47:54.127474,91428253.571265,356289590.675119,-22612053.749514,-15.672922952,7.534077288,0.663690112,1294.3131
1035292462.217864,2032-10-22T01:13:13.035452,85236072.492518,359184169.438917,-22345996.348038,-15.764704260,7.162397422,0.687045681,1294.3131
1035686381.125874,2032-10-26T14:38:31.943420,79009187.400485,361932526.375879,-22070841.701479,-15.849143790,6.791693432,0.709879410,1294.3131
1036080300.033885,2032-10-31T04:03:50.851378,72750464.553519,364535059.456831,-21786794.333439,-15.926371874,6.422033406,0.732196564,1294.3131
1036474218.941895,2032-11-04T17:29:09.759327,66462719.685452,366992192.627675,-21494056.707015,-15.996514713,6.053481184,0.754002337,1294.3131
1036868137.849905,2032-11-09T06:54:28.667267,60148719.622945,369304374.190754,-21192829.253901,-16.059694426,5.686096633,0.775301848,1294.3131
1037262056.757915,2032-11-13T20:19:47.575198,53811183.879962,371472075.292695,-20883310.406987,-16.116029119,5.319935914,0.796100126,1294.3131
1037655975.665926,2032-11-18T09:45:06.483122,47452786.228096,373495788.513132,-20565696.636132,-16.165632939,4.955051726,0.816402106,1294.3131
1038049894.573936,2032-11-22T23:10:25.391037,41076156.241729,375376026.549044,-20240182.486760,-16.208616148,4.591493547,0.836212622,1294.3131
1038443813.481946,2032-11-27T12:35:44.298946,34683880.817206,377113320.989677,-19906960.621033,-16.245085181,4.229307855,0.855536402,1294.3131
1038837732.389957,2032-12-02T02:01:03.206848,28278505.665425,378708221.177373,-19566221.861305,-16.275142719,3.868538342,0.874378059,1294.3131
1039231651.297967,2032-12-06T15:26:22.114744,21862536.777385,380161293.149821,-19218155.235647,-16.298887758,3.509226115,0.892742088,1294.3131
1039625570.205977,2032-12-11T04:51:41.022636,15438441.862419,381473118.659569,-18862948.025214,-16.316415677,3.151409886,0.910632862,1294.3131
1040019489.113987,2032-12-15T18:16:59.930523,8703685.370240,382601523.060664,-18475151.309089,-17.101910720,2.686512094,0.993124625,1261.3397
1040413408.021998,2032-12-20T07:42:18.838407,1965739.413459,383589848.821967,-18080590.256035,-17.106855771,2.331654673,1.010055453,1261.3397
1040807326.930008,2032-12-24T21:07:37.746288,-4772924.096454,384438691.346862,-17679454.450034,-17.105567828,1.978339831,1.026506310,1261.3397
1041201245.838018,2032-12-29T10:32:56.654167,-11509866.234574,385148670.214615,-17271932.448432,-17.098129688,1.626627737,1.042479796,1261.3397
